name,Eads,delta_e,Ebonding,d-band,f3,f4,f5,f6,iz3,iz4,iz5,iz6,izz3,izz4,izz5,izz6
bridge-22-157,-1.743839,-0.114132,6.24216,-3.915666976,253.434034,483.83441,584.512927,751.034298,0.150423,0.934669,3.084125,80.271575,4.229042,2.499204,0.051621,28.72939
bridge-22-161,-1.617783,-0.109578,6.36822,-3.908005233,253.271837,471.643289,597.231553,748.689329,0.136529,0.421664,3.428316,90.721306,4.841109,1.135692,0.27841,36.93372
bridge-22-165,-1.508145,-0.105844,6.47786,-3.907760029,247.348474,464.660386,607.115423,745.857799,0.201771,0.079504,3.567263,101.175451,4.625103,0.177397,0.63765,46.254218
bridge-22-179,-1.831764,-0.122364,6.15424,-3.945944017,246.32949,515.265256,568.218821,742.103603,0.142669,1.810768,1.934964,69.77684,1.031199,4.134519,0.011339,21.401385
bridge-22-181,-1.690163,-0.118369,6.29584,-3.925524485,254.589042,497.695999,584.967264,743.50035,0.018638,1.286539,1.827785,81.113759,4.465844,2.856864,0.011595,28.991424
bridge-22-185,-1.573005,-0.113884,6.41299,-3.91766536,255.065456,483.757538,595.971844,742.616198,0.023551,0.732466,1.817311,92.08603,5.603719,1.482075,0.101933,37.832083
bridge-22-189,-1.471021,-0.110725,6.51498,-3.90862838,250.884267,474.968273,605.051781,741.390958,0.02389,0.280405,1.556223,103.064859,6.167468,0.41411,0.213875,47.357536
bridge-22-193,-1.378493,-0.107324,6.60751,-3.907055421,243.386597,467.909404,613.163009,739.10807,0.22552,0.023591,1.086792,113.925834,3.138878,0.006713,0.302699,59.382637
bridge-22-198,-2.214503,-0.137142,5.7715,-4.015091495,258.657363,540.166507,562.245295,732.406097,0.000443,0.83511,3.225973,54.83187,0.968676,0.688212,6.976667,10.071646
bridge-22-203,-1.782932,-0.128033,6.20307,-3.960357387,249.068663,526.617771,567.3028,734.222687,0.03618,2.024474,1.297296,70.403032,1.09033,4.533626,0.009075,20.966601
bridge-22-209,-1.646813,-0.122787,6.33919,-3.934334331,254.906454,508.388958,582.254566,737.04818,0.007239,1.616896,0.924832,81.675579,4.16822,3.236147,0.000014,29.059859
bridge-22-211,-1.535859,-0.118183,6.45014,-3.923934684,258.646232,495.543631,592.47541,738.073529,0.00102,1.099817,0.718581,92.771784,5.814894,1.837899,0.013518,38.188845
bridge-22-215,-1.440103,-0.113672,6.5459,-3.916907939,255.658156,486.46253,600.624509,738.696874,0.001106,0.605567,0.441742,103.746002,6.813537,0.72678,0.02494,48.174288
bridge-22-218,-0.947499,-0.08458,7.0385,-3.950368439,254.758091,543.146286,614.97098,752.622598,0.623479,3.305337,20.717112,165.971289,0.000431,7.106649,18.092906,94.255455
bridge-22-219,-1.353055,-0.110459,6.63295,-3.906073113,251.437385,478.873213,605.88872,738.191464,0.000016,0.204606,0.166028,114.477306,7.237685,0.046233,0.02505,60.213856
bridge-22-222,-0.942503,-0.084517,7.0435,-3.950366662,254.994069,542.306197,616.100748,751.732071,0.546004,3.221046,20.325133,168.055745,0.000042,6.614991,17.057159,94.03771
bridge-22-225,-0.924003,-0.085485,7.062,-3.949754343,256.829599,565.646485,623.153823,755.177852,0.781323,0.003158,16.78168,181.562303,0.88678,0.840855,14.919692,107.618392
bridge-22-226,-0.922959,-0.085717,7.06304,-3.949800371,256.708396,565.139137,622.779407,755.140858,0.755417,0.021481,16.961041,181.442278,0.764017,0.983923,14.857456,107.190178
bridge-22-227,-2.58081,-0.138814,5.40519,-4.075094312,325.855486,530.79605,603.319825,724.905374,0.496329,0.343398,1.378821,53.702234,6.473413,0.901199,5.160895,8.339388
bridge-22-228,-0.921601,-0.085336,7.0644,-3.949780977,256.622072,564.610995,622.627349,755.005106,0.727514,0.052219,17.017386,181.550243,0.679266,1.121338,14.701284,106.833603
bridge-22-231,-2.190875,-0.13972,5.79512,-4.016831133,260.007467,544.025848,572.627978,727.348016,0.086691,0.23724,3.496046,56.761786,1.499484,0.703139,7.122816,10.275404
bridge-22-232,-0.920011,-0.08545,7.06599,-3.949764043,256.567496,564.086221,622.656738,754.790583,0.697059,0.089962,16.960682,181.881062,0.62383,1.242992,14.436346,106.496691
bridge-22-233,-1.927184,-0.136706,6.05882,-3.992770392,249.892621,548.893545,557.91534,726.627418,0.00226,1.07347,2.243338,63.275643,0.449496,5.654148,0.982276,14.57814
bridge-22-234,-0.937523,-0.084727,7.04848,-3.951596557,255.258592,542.141741,616.843477,750.89022,0.469387,3.015944,19.70714,170.725196,0.000735,5.683093,15.356094,93.863709
bridge-22-236,-0.918159,-0.08594,7.06784,-3.949664512,256.547319,563.603666,622.845832,754.535492,0.664809,0.126457,16.777726,182.452196,0.597595,1.334236,14.080891,106.171867
bridge-22-237,-1.746024,-0.131294,6.23998,-3.962963473,251.122077,534.630319,566.115762,728.151163,0.000007,1.972891,0.92028,71.371275,1.190848,4.864529,0.004383,20.687912
bridge-22-238,-0.916097,-0.085357,7.0699,-3.949056357,256.560545,563.191854,623.136744,754.25897,0.631467,0.153413,16.466693,183.270861,0.597406,1.393522,13.787033,105.958102
bridge-22-239,-1.613487,-0.12631,6.37251,-3.940964424,257.239857,516.685786,578.813901,732.601304,0.013062,1.85539,0.366237,82.119989,3.978005,3.573258,0.003906,29.064691
bridge-22-240,-0.913848,-0.085029,7.07215,-3.948991712,256.608128,562.876744,623.508447,753.977504,0.598802,0.164277,16.013312,184.351048,0.626491,1.426327,13.70008,105.996239
bridge-22-241,-1.507533,-0.121199,6.47847,-3.925851549,261.521058,505.225925,588.607852,734.966615,0.000011,1.462878,0.176457,92.871937,5.761781,2.201827,0.001859,38.204033
bridge-22-242,-0.932788,-0.08525,7.05321,-3.951237551,255.548677,542.790964,617.076493,750.208131,0.395528,2.684966,18.746971,174.105227,0.005342,5.088769,14.700226,95.327005
bridge-22-246,-0.911466,-0.085686,7.07453,-3.948990489,256.69194,562.680677,623.934318,753.698328,0.56976,0.156548,15.38755,185.716634,0.70363,1.418992,13.663595,106.24835
bridge-22-247,-1.416465,-0.116878,6.56954,-3.915232382,260.023297,497.559101,594.506374,736.830584,0.019663,0.98837,0.059367,103.535904,7.038471,1.038914,0.002461,48.668001
bridge-22-248,-0.90888,-0.085706,7.07712,-3.946096436,256.816102,562.627547,624.363298,753.419551,0.549394,0.131414,14.555137,187.386161,0.877382,1.336685,13.292244,106.564959
bridge-22-249,-1.334442,-0.111684,6.65156,-3.908292182,259.820037,490.641351,595.773022,738.018263,0.048319,0.540303,0.000733,113.987351,8.221574,0.233749,0.003412,60.586573
bridge-22-250,-0.928378,-0.085826,7.05762,-3.951218578,255.859853,544.408859,616.7059,749.80439,0.326552,2.202323,17.241108,178.255319,0.017689,4.500715,14.200665,96.565522
bridge-22-252,-0.906417,-0.085885,7.07958,-3.945999117,256.995133,562.748011,624.750081,753.143007,0.548186,0.092839,13.494785,189.351415,1.275259,1.148909,12.212018,106.792816
bridge-22-253,-1.257166,-0.10283,6.72883,-3.927355937,253.536612,484.570908,594.472816,738.808095,0.041765,0.176729,0.098478,123.899198,8.70137,0.015903,0.049671,73.58684
bridge-22-255,-0.903932,-0.086169,7.08207,-3.946777576,257.278573,563.069143,625.032352,752.883339,0.593422,0.048839,12.200014,191.580941,2.295574,0.885897,10.572855,107.009244
bridge-22-257,-0.924293,-0.085842,7.06171,-3.947948074,256.175813,547.106492,615.569526,749.664331,0.268373,1.571835,15.032361,183.183893,0.053445,3.477178,12.761531,96.95789
bridge-22-259,-0.901769,-0.086184,7.08423,-3.945980561,257.864049,563.603183,625.170581,752.665453,0.772806,0.012344,10.67281,194.024672,5.670476,0.615402,8.883344,107.471489
bridge-22-261,-0.920881,-0.086074,7.06512,-3.947702808,256.498087,550.85741,613.525067,749.711894,0.238275,0.872081,12.103659,188.724271,0.223861,2.22012,10.465732,98.994153
bridge-22-262,-0.952833,-0.086373,7.03317,-3.94926052,255.703,512.452015,606.812119,743.728707,0.159046,5.7139,14.723776,173.253071,0.000046,9.496724,12.361227,86.019968
bridge-22-263,-0.892719,-0.087279,7.09328,-3.947996649,267.020313,570.050005,637.865204,753.900251,1.029719,0.286829,6.384639,200.502019,25.691418,0.11237,5.172253,116.688837
bridge-22-264,-0.892237,-0.087168,7.09376,-3.947902882,266.91984,569.979631,637.483068,753.916552,1.033364,0.272648,6.416746,200.529566,25.746757,0.112175,5.150659,116.429968
bridge-22-265,-0.899747,-0.086243,7.08625,-3.948790491,259.589885,564.337481,625.159262,752.509512,1.161537,0.000505,8.924468,196.616149,16.472468,0.375168,7.264815,108.2044
bridge-22-267,-2.591072,-0.142018,5.39493,-4.091036718,328.365447,534.19285,614.096514,721.202656,0.753132,0.02487,1.003923,55.768419,8.143008,0.522796,4.68377,8.423623
bridge-22-268,-0.891664,-0.087117,7.09434,-3.9477795,266.958298,569.925827,637.161819,753.914833,1.031365,0.262451,6.368798,200.666708,25.905944,0.110024,5.067002,116.209374
bridge-22-269,-2.179033,-0.142504,5.80697,-4.018277732,220.508846,551.239678,570.984547,724.629717,0.204275,0.60713,1.887443,60.386859,0.321467,0.465606,6.796337,10.945006
bridge-22-270,-0.891042,-0.08704,7.09496,-3.947841886,267.140602,569.890823,636.898341,753.896844,1.023537,0.256736,6.239732,200.912377,26.160349,0.105509,4.92118,116.034037
bridge-22-272,-0.890392,-0.087164,7.09561,-3.947932779,267.469161,569.87637,636.687998,753.865433,1.00982,0.255844,6.029857,201.263018,26.490588,0.098553,4.717171,115.912205
bridge-22-273,-1.723205,-0.133602,6.2628,-3.964094006,251.102245,538.386185,566.338117,724.37615,0.040609,1.685673,0.694168,72.493345,1.397965,4.793888,0.151606,20.866275
bridge-22-274,-0.889672,-0.087215,7.09633,-3.947806726,267.942896,569.884623,636.527542,753.824622,0.990347,0.259953,5.740994,201.712068,26.871143,0.089437,4.460656,115.849964
bridge-22-275,-1.592725,-0.127592,6.39327,-3.941585567,261.665974,523.238885,576.933057,730.10082,0.03372,2.017921,0.088624,82.459312,4.076163,3.846375,0.002822,29.008143
bridge-22-276,-0.888927,-0.087036,7.09707,-3.947817598,268.556689,569.917032,636.401901,753.777802,0.965558,0.269168,5.375983,202.252993,27.277793,0.078702,4.154573,115.847337
bridge-22-277,-1.490071,-0.122682,6.49593,-3.924659839,262.972493,511.766712,584.499949,733.215166,0.000057,1.733683,0.019269,92.69937,5.658656,2.520492,0.008244,38.117705
bridge-22-278,-0.897872,-0.086458,7.08813,-3.948970873,263.223277,565.228387,625.0249,752.421333,1.179789,0.03011,6.998607,199.258715,24.995317,0.185166,5.558325,109.048877
bridge-22-280,-0.888139,-0.086897,7.09786,-3.94774843,269.298504,569.973277,636.309361,753.7286,0.936196,0.283391,4.941154,202.872596,27.694962,0.067042,3.797301,115.888884
bridge-22-281,-1.401994,-0.117737,6.58401,-3.915177407,263.024894,505.44591,587.436874,735.810834,0.03717,1.300816,0.002661,103.087765,7.122972,1.305697,0.008534,48.875469
bridge-22-282,-0.918139,-0.086184,7.06786,-3.947454819,257.118198,555.470797,610.71709,749.954467,0.438478,0.26137,8.532392,194.417922,2.902048,0.863844,6.845524,101.218381
bridge-22-283,-0.887341,-0.087152,7.09866,-3.947818182,270.150378,570.051844,636.23853,753.679502,0.903323,0.302519,4.445145,203.557009,28.119492,0.055117,3.381684,115.945462
bridge-22-284,-1.322967,-0.112286,6.66303,-3.910794748,265.222074,500.375314,586.840491,738.547752,0.102543,0.925232,0.005351,113.313464,8.527516,0.452327,0.008137,60.903237
bridge-22-285,-0.886553,-0.087136,7.09945,-3.947786636,271.08752,570.148749,636.187266,753.632063,0.86819,0.326294,3.900172,204.287685,28.546454,0.043539,2.911482,115.995969
bridge-22-286,-1.247887,-0.10318,6.73811,-3.933397261,264.175818,496.796067,583.028304,740.644181,0.152281,0.590417,0.090169,123.120263,9.667942,0.055353,0.035459,73.110642
bridge-22-287,-0.896229,-0.086559,7.08977,-3.949004447,267.399716,566.195673,624.784844,752.389653,1.02024,0.109998,4.996951,201.816123,27.667616,0.059728,3.674894,109.779504
bridge-22-288,-0.949368,-0.086695,7.03663,-3.949113725,256.287998,525.227143,596.516551,745.900596,0.103791,3.454154,9.007842,185.42042,0.04475,5.359071,7.959293,90.397605
bridge-22-289,-0.885785,-0.086977,7.10022,-3.947766711,272.078997,570.259378,636.144028,753.588162,0.832223,0.354227,3.321643,205.045877,28.929801,0.032909,2.436237,116.097011
bridge-22-291,-0.885028,-0.087014,7.10097,-3.946911065,273.089031,570.378142,636.108159,753.54909,0.79681,0.385548,2.727993,205.808771,29.183007,0.023623,2.041236,116.388585
bridge-22-293,-0.894928,-0.08659,7.09107,-3.949051566,271.196267,567.136627,624.501304,752.404215,0.880755,0.233091,3.090409,204.10275,28.582508,0.008661,2.292397,111.002143
bridge-22-294,-0.91612,-0.086385,7.06988,-3.947421644,264.89587,560.363001,607.541113,750.348051,1.153664,0.000163,4.699146,199.526429,26.741875,0.121298,3.387734,103.22281
bridge-22-295,-0.884311,-0.086964,7.10169,-3.945423283,274.077708,570.500046,636.08102,753.517034,0.763293,0.41897,2.140644,206.550998,29.328141,0.015741,1.71099,116.832558
bridge-22-297,-0.883721,-0.08721,7.10228,-3.945383998,275.011299,570.619006,636.056245,753.491888,0.732605,0.453162,1.578221,207.251244,29.542022,0.009411,1.29598,117.086369
bridge-22-299,-0.893994,-0.086477,7.09201,-3.949087368,274.191763,567.934099,624.223064,752.444873,0.77878,0.371942,1.492488,205.923875,29.231122,0.001207,1.031599,111.7258
bridge-22-300,-0.883233,-0.08715,7.10277,-3.945433567,275.836833,570.728635,636.04145,753.472921,0.706252,0.485542,1.072546,207.872959,29.830067,0.005001,0.824452,117.075833
bridge-22-301,-0.947209,-0.08661,7.03879,-3.948987772,260.253312,543.055345,581.963826,747.597279,1.340283,0.804777,3.317108,195.753529,23.240417,0.945683,2.598759,95.466198
bridge-22-302,-0.882835,-0.087025,7.10317,-3.945481868,276.529094,570.822919,636.030076,753.458005,0.68469,0.514364,0.640678,208.397774,29.979003,0.002119,0.488433,117.236875
bridge-22-303,-0.915156,-0.086667,7.07084,-3.950686358,272.914186,564.427852,604.74621,750.717898,0.855289,0.205234,1.427478,203.139108,28.261245,0.010341,1.056294,104.982422
bridge-22-304,-0.882556,-0.08691,7.10344,-3.945435848,277.053385,570.895779,636.024129,753.445384,0.668733,0.53725,0.306956,208.798969,29.987013,0.000535,0.284277,117.609244
bridge-22-305,-0.893501,-0.086894,7.0925,-3.949088501,276.118176,568.475996,624.020541,752.481966,0.716729,0.484134,0.412364,207.109284,29.497232,0.0126,0.317127,112.37475
bridge-22-306,-0.882392,-0.087107,7.10361,-3.945421255,277.385673,570.942451,636.023768,753.433814,0.658903,0.552274,0.089825,209.05711,30.040678,0.000075,0.100842,117.728183
bridge-22-307,-0.882351,-0.087865,7.10365,-3.948218714,277.862038,571.57185,643.221401,753.403281,0.637767,0.561944,0.001814,209.505229,30.048428,0.023602,0.001404,121.538771
bridge-22-89,-2.393318,-0.107185,5.59268,-3.894861525,279.892567,461.873645,541.972369,789.767306,3.889267,1.120788,2.539146,59.556891,0.305885,4.200314,0.59802,15.724936
bridge-23-103,-2.256208,-0.10541,5.87863,-3.887430381,240.043461,488.930581,519.142475,753.174423,2.866464,1.422047,0.318399,60.446896,0.135023,0.530747,4.237605,18.221705
bridge-23-105,-1.655922,-0.087582,6.47891,-3.818310194,229.831977,478.281205,547.574912,742.694749,1.02836,0.000585,4.763963,100.977126,3.997002,0.169808,0.182978,45.558678
bridge-23-107,-2.044783,-0.102189,6.09005,-3.862660263,230.430502,489.851218,519.454444,748.765567,2.328141,1.028233,1.445286,70.78638,0.842951,1.76301,1.490062,22.859563
bridge-23-109,-1.467638,-0.079608,6.6672,-3.842644732,215.48469,484.54839,566.324638,738.710549,1.693242,0.428816,7.081329,119.970752,3.0674,0.443312,1.616357,65.579769
bridge-23-111,-1.87341,-0.097911,6.26143,-3.829983635,227.808295,487.515279,528.813261,743.899256,1.588391,0.460684,2.571043,81.19758,1.98365,1.702621,0.259742,28.949194
bridge-23-113,-1.537852,-0.084563,6.59698,-3.840338667,223.81354,480.796757,559.477446,738.606078,1.024008,0.050922,5.287338,111.568958,4.121358,0.005599,0.615571,56.393224
bridge-23-115,-1.729632,-0.094818,6.4052,-3.821156755,228.935189,485.281577,540.557377,740.246469,1.044824,0.16425,3.278802,91.77755,3.261386,0.907741,0.000467,36.823814
bridge-23-117,-1.368919,-0.077858,6.76592,-3.848192257,207.632028,492.416009,576.616852,733.304613,2.160406,0.799993,7.23572,130.853154,1.575272,1.341434,2.796259,78.045338
bridge-23-121,-1.605932,-0.091454,6.5289,-3.836315109,228.098832,484.636941,552.311397,737.234689,0.775505,0.032604,3.737547,102.552636,4.170476,0.266512,0.111491,46.409935
bridge-23-124,-1.433709,-0.082298,6.70113,-3.84366489,216.134361,486.252493,570.615432,734.551734,1.264485,0.209443,5.461763,122.523915,3.463602,0.316065,1.258824,67.795735
bridge-23-125,-2.158285,-0.110384,5.97655,-3.901365713,227.972821,497.909676,528.318295,741.909827,1.247722,1.843458,0.024306,60.570534,0.002229,0.015977,4.520539,18.618275
bridge-23-127,-1.962116,-0.107131,6.17272,-3.877875726,219.394461,503.848218,524.152463,739.589368,1.69486,1.416301,0.86256,71.166437,0.537301,1.393591,1.927541,23.325135
bridge-23-130,-1.497193,-0.088488,6.63764,-3.846375028,223.575543,485.684422,563.608777,734.034473,0.724151,0.001036,3.966303,113.554554,4.504374,0.00234,0.417848,57.792638
bridge-23-131,-1.804265,-0.103472,6.33057,-3.85323785,222.55244,497.855216,533.057812,736.663085,1.259598,0.585333,1.990203,81.860844,2.105411,1.870579,0.279496,29.555489
bridge-23-133,-1.341868,-0.081175,6.79297,-3.851144581,208.892751,493.05028,578.829174,729.972121,1.661596,0.500529,5.29611,133.715545,2.034376,1.150292,2.056052,80.212242
bridge-23-135,-1.672259,-0.09965,6.46258,-3.847457272,226.086795,493.217414,544.320188,734.196606,0.815217,0.277669,2.46099,92.796339,3.344125,1.097879,0.005598,37.466657
bridge-23-137,-1.401038,-0.086102,6.7338,-3.856868271,217.405809,488.717507,572.396659,730.840491,0.867768,0.06992,3.868528,124.855328,4.051203,0.20211,0.889807,69.805431
bridge-23-139,-1.558807,-0.095906,6.57603,-3.849105173,226.234036,491.796499,555.63715,732.154211,0.539139,0.112453,2.700088,103.933249,4.488214,0.397569,0.054372,47.039815
bridge-23-144,-2.081072,-0.11575,6.05376,-3.916521676,224.177029,501.190316,541.831603,731.123786,0.311762,1.704881,0.023042,60.653314,0.178851,0.023168,4.452835,18.743031
bridge-23-145,-1.259912,-0.080698,6.87492,-3.854824595,203.72542,499.472601,585.816973,724.265141,1.867821,0.937276,4.66354,145.067869,0.685357,2.348245,2.707485,95.355381
bridge-23-147,-1.458744,-0.092219,6.67609,-3.853110307,223.763751,491.053705,565.015535,729.995662,0.458908,0.020834,2.691858,115.287605,5.078219,0.028571,0.244438,58.816256
bridge-23-149,-1.891377,-0.112275,6.24346,-3.894517395,213.351199,514.589399,531.18043,731.582816,1.081496,1.711918,0.165687,71.515317,0.1521,0.62446,2.816954,23.612138
bridge-23-151,-1.315538,-0.084252,6.8193,-3.854906894,210.674552,494.224289,579.269967,727.197906,1.177109,0.256221,3.450502,136.319399,2.751467,0.912878,1.34786,82.672832
bridge-23-153,-1.742515,-0.107788,6.39232,-3.869926868,219.048631,509.955373,536.071452,730.179151,0.932304,0.676376,1.34146,82.471736,2.650103,1.983789,0.330751,29.913244
bridge-23-156,-1.370183,-0.089315,6.76465,-3.854964919,219.127745,491.840881,571.748049,727.94687,0.525197,0.004751,2.436087,126.821758,4.872968,0.104609,0.539662,71.549765
bridge-23-157,-1.620176,-0.10404,6.51466,-3.862580509,223.431605,501.638195,547.20901,728.764125,0.572041,0.394624,1.624494,93.694117,3.752401,1.299589,0.023068,37.991352
bridge-23-159,-1.238061,-0.083042,6.89677,-3.85783762,205.210818,499.921157,585.369567,722.444933,1.427615,0.596374,2.713397,147.700481,1.201973,2.032801,1.636832,97.628583
bridge-23-161,-1.515685,-0.099673,6.61915,-3.856537901,224.550628,498.68098,557.08005,727.379226,0.344164,0.210327,1.722031,105.091996,4.890291,0.54431,0.015227,47.68192
